scenario,inventory_year,data_name,alias,iso,gdp_billions,population_millions,rating,stored_green_economy,calibrated_from_edgar,actual_co2_t,predicted_co2_t,actual_ch4_t,predicted_ch4_t,actual_n2o_t,predicted_n2o_t
2003,2003,2003_DEN,DEN,DNK,331.41037620648007,5.494804,1.7365207824356619,0.5445078594067218,True,59690664.021657005,59690664.021657,325297.01388549,234518.93894461574,21730.123531346,6644.647594487683
2003,2003,2003_DJI,DJI,DJI,1.7620175446500002,0.813519,1.0457229640419397,0.8728113439152421,True,826898.6167376599,826898.6167376599,33590.291535702,37342.43124200708,755.40618191459,1058.0266866341317
2003,2003,2003_DOM,DOM,DOM,61.71524561397,8.98062,1.357723537184999,0.6860011342967638,True,18792797.599053,18792797.599052995,256045.29157879,398900.7442326751,7294.2562998764,11302.09305283847
2003,2003,2003_ECU,ECU,ECU,78.06807017595,13.372306,1.323107390805019,0.7026876583321818,True,24940974.323963,24940974.323962998,699041.02553917,596140.7097238346,14308.687536214,16890.51191630253
2003,2003,2003_EGY,EGY,EGY,448.53156716499007,77.853547,1.3005119167886414,0.7140246277182625,True,147855272.47507,147855272.47506997,2152127.1995353,3479002.89546803,62523.81918225,98570.92277756982
2003,2003,2003_ELS,ELS,SLV,29.76647368488,5.998599,1.5888212944929734,0.5921289619339062,True,6579481.1866814,6579481.1866814,135586.73637141002,260036.25548321672,3674.0119145353,7367.632171848567
2003,2003,2003_EQG,EQG,GNQ,12.609350877630002,0.847862,1.4061046847525356,0.6639644708125368,True,3590569.6141256,3590569.6141256,268694.504335,37468.80977053996,152.04409053216,1061.607381606529
2003,2003,2003_ERI,ERI,ERI,3.15954385977,2.493903,1.586696296400784,0.5928749604382751,True,700435.30078743,700435.3007874298,128914.96515924002,108133.65059447887,4142.6081700193,3063.7610955397495
2003,2003,2003_EST,EST,EST,21.834140351370003,1.37085,0.5795461452769008,1.471570410560597,True,19554402.312407,19554402.312407,87175.700206021,66093.06728041526,5504.324774172401,1872.621215554952
2003,2003,2003_ESW,ESW,SWZ,4.564508772060001,1.0667,1.5918366191298488,0.5910736230040483,True,1004715.0334104,1004715.0334104,60777.099993619995,46226.22131369039,1712.6332115509,1309.731962955907
2003,2003,2003_ETH,ETH,ETH,38.477070175950004,73.832663,1.9353392576722381,0.49131858299813497,True,5260677.2058147,5260677.2058147,2299394.5100085996,3085864.22225312,72888.940045985,87432.08703563237
2003,2003,2003_FIN,FIN,FIN,269.08105671,5.212955,1.4302925857642994,0.653469806560262,True,74095388.31756799,74095388.31756799,322466.510115,229785.13197620248,27992.053589494,6510.524187538173
2003,2003,2003_EUA,EUA,FRA;MCO;AND,2950.6257323131504,63.25371299999999,1.9334413346771662,0.4917771577407038,True,404479437.25227,404479437.25227,2822590.5016135997,2644241.690699623,151471.27151298,74919.55348433781
2003,2003,2003_LWG,LWG,GAB,15.618263158620001,1.38235,1.0444698763521605,0.8737669908686122,True,7342250.6626373995,7342250.6626373995,745438.60859213,63461.48706856037,1047.2427059514998,1798.0604009653357
2003,2003,2003_GAM,GAM,GMB,2.4389298251100002,1.577611,1.9750403963810523,0.4819183287920742,True,315599.63797877997,315599.6379787798,30179.739870430003,65661.61822054915,837.70742615269,1860.3969279529156
2003,2003,2003_GEO,GEO,GEO,17.163631578780002,4.085483,1.5586313434273482,0.6029067302765596,True,3955939.1828054,3955939.1828054,175443.27609839,177667.87046695416,4477.5833664941,5033.880817594838
2003,2003,2003_DEU,DEU,DEU,4029.18853242,82.111616,1.5991697405678844,0.5885227214944324,True,877912969.0939901,877912969.0939897,3046948.6809135,3555618.467685992,156791.87114981998,100741.67913494275
2003,2003,2003_GHA,GHA,GHA,46.65115789443,21.296705,1.84709466004042,0.5135857133824406,True,7208263.071274401,7208263.071274398,268514.97230239,898418.2116616298,7001.484675958501,25454.96937614569
2003,2003,2003_GRE,GRE,GRC;CYP,336.17921094,11.918061,1.3079032216877151,0.7102760932681553,True,109689396.453004,109689396.45300402,468704.162668946,532161.9057330606,21207.356519740002,15077.794325353974
2003,2003,2003_GTM,GTM,GTM,69.54343859664,12.525842,1.8550725231872833,0.5114899770417398,True,10627257.632582,10627257.632582003,357778.65922385,527968.5022029384,10132.002133179,14958.982220862392
2003,2003,2003_GIN,GIN,GIN,12.66421052679,8.870781,1.9080445426459118,0.49799692126467676,True,1798253.1775742,1798253.1775742003,276550.85814319,371825.4186879637,7147.025400898299,10534.965256847869
2003,2003,2003_GNB,GNB,GNB,1.6801929821400001,1.318806,1.8337266942994088,0.5171361614585877,True,264469.55495654,264469.55495653994,49759.769361136,55713.280415557514,1528.7761752068002,1578.5297185813965
2003,2003,2003_GUS,GUS,QAT;BHR,70.94561403519,0.0,0.6432771632169577,1.345393144694406,True,58165317.657136,58165317.657136,1445913.51060369,0.0,1276.14876124091,0.0
2003,2003,2003_GUY,GUY,GUY,4.3199649117600005,0.763101,1.2076676168786025,0.7647203211982844,True,1619652.5535418,1619652.5535417995,54333.855526491,34435.52680016789,1471.2328256691999,975.6650842245547
2003,2003,2003_HTI,HTI,HTI,19.31896491282,8.759912,2.1589047008831117,0.44269242505407735,True,1937419.6665085999,1937419.6665085997,241363.42663313,357600.5928186049,4755.6176473866,10131.931900905716
2003,2003,2003_HON,HON,HND,22.14656140389,7.119213,1.3430002733207673,0.69300056173843,True,6882870.0112108,6882870.011210801,225240.54580185,316711.7767432916,5648.147552392999,8973.425152585307
2003,2003,2003_HUN,HUN,HUN,160.98982456092003,10.108963,1.1804343735095941,0.7809849693889892,True,62681028.518658996,62681028.51865899,417375.62686535,457485.6125032342,23730.516010399002,12961.98374558666
2003,2003,2003_ISL,ISL,ISL,15.90652377,0.289605,1.6796301499233688,0.5619145079347302,True,3100039.0247174,3100039.0247173994,21327.771097650002,12434.689439523934,1251.4747763095,352.31324874809667
2003,2003,2003_IND,IND,IND,2311.0417543860303,1116.803006,1.0467457309842028,0.8720328953322047,True,1083013978.3178,1083013978.3177998,24105740.918791,51258354.995589085,613822.1086306301,1452307.8892970418
2003,2003,2003_IDN,IDN,IDN,946.03464478011,226.11139099999997,1.2098404128414437,0.7634517840464967,True,353623019.5399,353623019.5398999,6051498.007444801,10201116.999081016,157438.25201385,289029.2265267274
2003,2003,2003_IRN,IRN,IRN,622.125166941,68.769339,0.808580811559515,1.100617564532945,True,405595949.79066,405595949.79066,4918147.179408,3236538.4390619295,90705.183290464,91701.15407463348
2003,2003,2003_IRQ,IRQ,IRQ,93.39622807038,26.802659000000002,0.586096597517323,1.4575207100844882,True,82888450.34288,82888450.34287998,2178201.3658576002,1291350.454393659,13558.527925926,36587.95630340882
2003,2003,2003_IRL,IRL,IRL,261.76122936,3.992935,1.7786981159396096,0.5322834954246288,True,44468486.164461,44468486.164461,753990.12783167,169663.34551783788,34745.26725955,4807.087844338537
2003,2003,2003_ISR,ISR,ISR,208.73184033,6.50282,1.3499369816402798,0.689685146777016,True,64250372.573033,64250372.57303301,229486.48929417002,289079.0056934096,9093.458628672099,8190.503199621034
2003,2003,2003_ITA,ITA,ITA;MLT;SMR,2527.17924531,58.147925,1.6931579065042173,0.5576753705698523,True,483374134.4165897,483374134.41658956,1860224.5385752737,2493125.339926406,88435.8329619715,70637.95942130931
2003,2003,2003_IVO,IVO,CIV,49.72980701733,0.0,2.0482018650724445,0.46550560087437437,True,5814419.6379685,5814419.637968498,268995.38034125,0.0,6786.912213399401,0.0
2003,2003,2003_JAM,JAM,JAM,18.73968421008,2.656623,0.9139455618435074,0.9862462420387222,True,10557040.964936001,10557040.964936001,45736.912814790994,123650.14245584277,1714.2898102892,3503.391347942725
2003,2003,2003_JPN,JPN,JPN,5819.03734167,128.582015,1.5968824582226702,0.58931601016573,True,1271926749.2672,1271926749.2671995,1928989.3749439,5569233.687431704,94021.69352471801,157793.63232183192
2003,2003,2003_JOR,JOR,JOR,35.5146491229,5.741828,1.0045109294345855,0.9053780939152081,True,17646626.043807,17646626.043806996,88734.174958059,264710.29230835935,2610.0876739222,7500.06210559505
2003,2003,2003_KAZ,KAZ,KAZ,149.17361403519,15.74738,0.4398114267762108,1.8524987623401479,True,162154551.51878998,162154551.51878998,1332895.3513455002,770492.0971173818,23507.2091692,21830.42650082876
2003,2003,2003_KEN,KEN,KEN,77.28236842122,33.652223,2.2089129969065704,0.43310423620975647,True,7231231.7302066,7231231.7302066,1074763.6856677,1366545.1675669816,31445.167365437002,38718.45532516717
2003,2003,2003_KOS,KOS,XKX,7.7454385961100005,1.826434,0.9910802775024778,0.9165228449450448,False,0.0,3920904.1679239874,0.0,84321.66722533743,0.0,2389.0938864615428
2003,2003,2003_KUW,KUW,KWT,91.46963157825,2.109881,0.7473286658751587,1.1801795929648569,True,64918762.920932,64918762.920932,1202670.0331468,99941.67527310977,2529.0169130008,2831.657072904322
2003,2003,2003_KGZ,KGZ,KGZ,12.25043859717,5.159422,1.0569931354167592,0.8643093631145798,True,5659894.7542666,5659894.754266599,183266.36948529,236548.5258764386,3966.253812248,6702.152075725018
2003,2003,2003_LAO,LAO,LAO,12.825070174890001,5.697945,2.208905626851179,0.43310561868384895,True,1200040.8868378,1200040.8868377998,254722.93480114,231381.60148087025,5740.299436597,6555.757111163027
2003,2003,2003_LVA,LVA,LVA,27.18435087657,2.288984,1.3900527057806866,0.6711172001637806,True,7915053.282824,7915053.282823999,77035.836406177,101326.25268675425,6524.455516603301,2870.8864375874336
2003,2003,2003_LEB,LEB,LBN,51.320736841380004,4.525508,1.3198220992168153,0.7043135900980888,True,16470652.224440001,16470652.224440003,78301.158393821,201818.11146427548,2644.5592534437997,5718.131912501274
2003,2003,2003_LES,LES,LSO,2.8182982458000003,1.985059,1.922981533854087,0.49431988540935823,True,391982.51981272,391982.5198127201,57998.153697841,83074.38946287519,2074.8106242729996,2353.754645966514
2003,2003,2003_CAB,CAB,TTO;BRB;LCA,31.029066530970002,2.182077,0.5768475993906977,1.4774374628796882,True,27893425.0988286,27893425.0988286,172898.9623487281,105234.83423067616,917.0949085288449,2981.628653421069
2003,2003,2003_LBR,LBR,LBR,2.74019298267,3.119532,1.72109489884111,0.5491202027068275,True,504206.87790153,504206.8779015301,56155.151045295,133358.59445479454,949.8443822009101,3778.461849759504
2003,2003,2003_LBY,LBY,LBY,91.80622807038,5.619398,0.8856307089637138,1.0145787777365358,True,53789724.898895,53789724.898894995,1415108.2440978,262331.2942703813,4435.0524031316,7432.657725968057
2003,2003,2003_LTU,LTU,LTU,43.53159649107,3.415278,1.400503620606511,0.6664429104115024,True,12492443.470206,12492443.470205996,166229.23193711,151017.43081278473,16374.982696353001,4278.791354300208
2003,2003,2003_MDG,MDG,MDG,18.997245613440004,18.071854,2.3079195349298285,0.4152962694532656,True,1549582.1970602002,1549582.1970601992,600382.42805211,726244.1567958143,15718.907211492,20576.745362998896
2003,2003,2003_MAL,MAL,MWI,8.803578946950001,12.181574,1.239662321748916,0.7464567628464087,True,3157462.2880111,3157462.2880111,137412.46867358,547853.0943951695,4235.2429734047,15522.3742789711
2003,2003,2003_MYS,MYS,MYS,306.31024561344,24.679602000000003,0.984199221761732,0.9223397138904827,True,156546926.06496,156546926.06496,852821.60905135,1140218.8416758715,22541.335008440998,32305.92982224072
2003,2003,2003_MLD,MLD,MDV,3.20138596428,0.296491,1.7353965718737798,0.5448413794186655,True,577504.25337661,577504.2533766098,2114.9958845661,12655.772833523793,61.044688834487,358.57722575879455
2003,2003,2003_MLI,MLI,MLI,17.25847368435,12.684955,2.6331159571741916,0.36588275641034806,True,896888.81909487,896888.8190948697,464084.42629982,492593.5268845934,17010.605937857003,13956.699651651157
2003,2003,2003_MRT,MRT,MRT,8.91701754465,2.802046,1.8549077668028546,0.5115330845687137,True,1362962.3613167,1362962.3613166998,245936.07707501,118109.24251184566,6824.2032121383,3346.400498291677
2003,2003,2003_MRS,MRS,MUS,11.901754386030001,1.242099,1.5538349016567856,0.6046552766531991,True,2761462.5117083,2761462.5117083,18262.103225552,54043.21467989397,551.82016514,1531.2115858836626
2003,2003,2003_PCS,PCS,FJI;SLB;VUT,6.92347368435,0.0,1.4268552862682882,0.6549409161388507,True,1915585.58473138,1915585.58473138,53104.2138800646,0.0,1545.6044287302202,0.0
2003,2003,2003_MEX,MEX,MEX,1366.71378947427,102.97851500000002,1.3499067784030485,0.6896995137173002,True,420709877.54564,420709877.54563993,4818691.5915267,4577863.366303553,124256.19134023,129705.04191128806
2003,2003,2003_MCS,MCS,FSM;KIR,1.03351819119,0.0,2.7619933474204674,0.34940682196249906,True,44922.34615270459,44922.34615270459,1696.14839148076,0.0,57.388497086653004,0.0
2003,2003,2003_MOL,MOL,MDA,12.567508771530001,4.095419,0.8375571043070735,1.0666016986123492,True,7870812.5553165,7870812.5553164985,85134.6670858,192157.95919712263,2388.9092078719,5444.429891618941
2003,2003,2003_MNG,MNG,MNG,9.24338596428,2.521805,0.4907657681215736,1.6927182547825117,True,9362474.5304598,9362474.5304598,282634.42440159,122726.9212747557,26620.113881465,3477.233633654503
2003,2003,2003_MAR,MAR,MAR,119.01847368435,29.571415000000002,1.3215602923884993,0.7034524004042096,True,38105335.871585,38105335.871585,680044.38797643,1318515.9011715925,19062.009000289,37357.63751294562
2003,2003,2003_MOZ,MOZ,MOZ,10.46779521,19.392475,1.5256330301589445,0.6151449813382704,True,2525588.5754637,2525588.5754636996,228863.92251773,846269.4230218214,13698.701202487999,23977.432744987804
2003,2003,2003_MMR,MMR,MMR,51.63222806985001,46.667192,1.6181158880275255,0.5820329158052575,True,10958422.096608,10958422.096607998,2560714.0315310997,2016764.999070111,42465.035705645,57141.19618664525
2003,2003,2003_MNE,MNE,MNE,5.68401754359,0.633559,0.9661835748792271,0.9379247847757135,False,0.0,2978413.0812763893,0.0,29326.583885816224,0.0,830.9129145320308
2003,2003,2003_SWA,SWA,NAM,10.586982455880001,1.917464,1.6091218495141097,0.5850957907327042,True,2275172.3560757,2275172.3560756994,162148.87870782998,82943.50606164335,6864.2270935039005,2350.0463140037855
2003,2003,2003_HYS,HYS,NPL,39.724894736340005,25.688758,2.275737217304637,0.42092197433120887,True,3388148.3794907,3388148.379490699,809206.11131123,1035847.0449914488,15310.772247994,29348.753694408726
2003,2003,2003_NET,NET,NLD,933.57387317604,16.85646,1.6704122703648476,0.564840188208772,True,184285127.64220998,184285127.64220995,918080.53755886,724464.3993513583,49919.309995885,20526.319324593238
2003,2003,2003_NZL,NZL,NZL,131.02883766,0.0,1.4334683873424845,0.6521164754710135,True,35922199.402008004,35922199.402008004,1410784.0334637999,0.0,40895.140636894,0.0
2003,2003,2003_NIC,NIC,NIC,15.76796491176,5.210963,1.4001547800624692,0.6665978826253902,True,4527187.3328418,4527187.3328418,242203.17826912,230427.85046772298,6376.6668944743005,6528.73439221432
2003,2003,2003_NER,NER,NER,8.96815789443,12.796984,2.246274968247634,0.4262075048888543,True,796784.64047849,796784.6404784902,470968.95071738,517616.6878921065,16527.931319755,14665.683272945455
2003,2003,2003_NGA,NGA,NGA,328.28850877205997,137.202644,1.304540163178594,0.7119767922740741,True,107615353.72598001,107615353.72597998,8180777.056076501,6128504.998079405,63344.652283865005,173639.5200172339
2003,2003,2003_PRK,PRK,PRK,92.13616320663,0.0,0.6486111111891538,1.3358070499535066,True,74982051.554538,74982051.554538,806707.4140454801,0.0,9655.9696681326,0.0
2003,2003,2003_MKD,MKD,MKD,14.919035088240001,2.081411,0.8299896104999476,1.0752808297099319,True,9442069.5115609,9442069.5115609,62446.088530249,97738.15842867909,1835.7565037041,2769.2246187679966
2003,2003,2003_NOR,NOR,NOR,329.7184431,4.564669,1.9455592961042405,0.4888638534724933,True,44445707.436751,44445707.43675102,356714.02460132,190576.75501748495,17142.777664739002,5399.629481912565
2003,2003,2003_OMN,OMN,OMN,60.661754386560006,2.363796,0.9572537474885028,0.945846730149211,True,32182574.186679002,32182574.186679006,1017814.5270478,109519.89336553188,2223.8137199029,3103.037644954075
2003,2003,2003_PAK,PAK,PAK,424.19898245535006,167.110248,1.4260548540880917,0.6552844396917562,True,117497613.30496,117497613.30495998,4816917.2697607,7369447.688381476,132274.13025665,208799.26830502582
2003,2003,2003_PAL,PAL,PSE,8.13317543802,3.39807,1.7857142857142856,0.5303030303030303,False,0.0,1368305.2985929835,0.0,144280.30930325124,0.0,4087.907844279446
2003,2003,2003_PAN,PAN,PAN,37.15764912237,3.189807,1.8805364573542358,0.5049137047120469,True,5481285.9844958,5481285.9844958,142264.79514499,134091.2149441562,3400.0062496428,3799.2192563647723
2003,2003,2003_PNG,PNG,PNG,11.35873684191,6.123997,1.1632246973951494,0.7916248012424585,True,4529278.047867799,4529278.047867799,71753.409941385,277647.1848270409,5724.4066183367,7866.60432236119
2003,2003,2003_PRY,PRY,PRY,34.45929824580001,5.326436,2.036925103581324,0.46796211917959873,True,4092468.2085957,4092468.208595699,636170.19876179,220250.38695530914,16765.091741988002,6240.375342194409
2003,2003,2003_PER,PER,PER,138.46482456198,27.580489999999998,1.6646162592423155,0.5666954471049566,True,27553108.653819,27553108.65381899,773934.3138051401,1186090.5973444928,21575.462334456,33605.61867607105
2003,2003,2003_PHL,PHL,PHL,274.89891552459005,84.73183399999999,1.439144067630279,0.6497117593024515,True,74774231.349169,74774231.34916903,1822269.3300579998,3731466.3865486444,37680.847731691,105723.9950891452
2003,2003,2003_POL,POL,POL,473.90926315809,38.203524,0.7939375534976422,1.118646370864917,True,315302313.03279996,315302313.0327999,2263467.031747,1800774.7122831626,99262.960544479,51021.52267119183
2003,2003,2003_PLS,PLS,WSM;TON,0.98003508771,0.0,1.264154909680824,0.7330545767958079,True,339761.78255272,339761.78255271993,8602.2326165273,0.0,228.38187294371397,0.0
2003,2003,2003_PRT,PRT,PRT,262.64373342,10.454244999999998,1.5320958057667855,0.6127091292475833,True,62803442.72249,62803442.72249,424065.51113661,455902.9082149029,13440.201723575,12917.14083315676
2003,2003,2003_RTK,RTK,COM,1.21342105305,0.569798,2.108826172672287,0.4527291519686123,True,130437.25605393999,130437.25605393996,9996.5921453198,23383.573167585473,164.66316311889,662.5290217401897
2003,2003,2003_COR,COR,COG,11.52982456092,0.0,1.3463799026421779,0.6913812879819801,True,3566573.8599576,3566573.8599575995,364515.61445202,0.0,1634.4427275322,0.0
2003,2003,2003_ROM,ROM,ROU,222.72087719328,21.59345,1.0231225755096423,0.8903747656806091,True,107847418.77563,107847418.77562998,785512.97486742,993553.052535513,31743.528875804,28150.433948897753
2003,2003,2003_RUS,RUS,RUS,1781.60889135459,148.21108800000002,0.5181866554002825,1.617634400976335,True,1737252374.0654001,1737252374.0654,10949041.224000001,7192076.903597975,229800.30056109,203773.80484459962
2003,2003,2003_RWB,RWB,BDI;RWA,10.346157894960001,15.630029,2.266674746996223,0.42253376864277487,True,893583.04360768,893583.0436076805,183254.173589123,630851.2728456467,5600.0899832412,17873.969631012427
2003,2003,2003_STP,STP,STP,0.27801754359,0.0,1.4647482007672323,0.6390804600444191,True,72985.385867726,72985.38586772597,1888.5746546882,0.0,38.956059379077,0.0
2003,2003,2003_SAU,SAU,SAU,632.98457894748,18.786767,1.0188543248442063,0.8937714032961742,True,308327100.86244,308327100.86244,2681343.8582688,864801.3923446862,23978.734560313,24502.50080958183
2003,2003,2003_SEG,SEG,SEN,20.33061403572,10.721176,1.580861894664513,0.5949328753148945,True,4543670.1151755,4543670.1151755,258383.42531112,465147.50999905297,8647.701099501599,13179.069022340474
2003,2003,2003_SER,SER,SRB,56.85319298214,7.590935,1.017293997965412,0.8950195757079121,False,0.0,27753185.634184744,0.0,349486.97952382336,0.0,9902.048117086853
2003,2003,2003_SYC,SYC,SYC,1.12206777,0.087034,0.7761569713514049,1.1413479920813467,True,765166.63463566,765166.63463566,1706.6802163602,4110.157806719167,64.416263543632,116.45349542465298
2003,2003,2003_SLE,SLE,SLE,7.0601578944300005,5.177687,2.258340707228568,0.4240269427292216,True,616861.72335265,616861.7233526497,95572.268117819,209162.74734756895,1700.6860263267001,5926.228185552548
2003,2003,2003_SGP,SGP,SGP,174.08175438602998,4.138245,1.5180901797611073,0.6180125264388161,True,42442591.151501,42442591.15150101,91376.523684848,180732.70560049076,4532.7627276134,5120.7170854425485
2003,2003,2003_SLO,SLO,SVK,68.8172456145,5.376196,0.8494209018106816,1.0532736303707415,True,42396005.618634,42396005.61863401,203620.86952759,251937.18511874264,10060.254251063001,7138.160434269205
